Text,label
"C’est ainsi que Spinoza ne fait pas consister la liberté dans la lettre à Schuller dans un libre décret mais dans une libre nécessité ou dans la nécessité bien comprise  « j’appelle libre quant à moi une chose qui est et agit par la seule nécessité de sa nature » ['C’', 'est', 'ainsi', 'que', 'Spinoza', 'ne', 'fait', 'pas', 'consister', 'la', 'liberté', 'dans', 'la', 'lettre', 'à', 'Schuller', 'dans', 'un', 'libre', 'décret', 'mais', 'dans', 'une', 'libre', 'nécessité', 'ou', 'dans', 'la', 'nécessité', 'bien', 'comprise', ' ', '«', 'j’', 'appelle', 'libre', 'quant', 'à', 'moi', 'une', 'chose', 'qui', 'est', 'et', 'agit', 'par', 'la', 'seule', 'nécessité', 'de', 'sa', 'nature', '»'] ['nécessité' 'nécessité' 'nécessité' 'nature']",C2
"C’est d’ailleurs cette activité qui est la cause de l’aliénation des travailleurs c’estàdire que les ouvriers ne sont plus considérés comme des Hommes mais uniquement comme une force de travail utilisée par la société pour produire des richesses ['C’', 'est', 'd’', 'ailleurs', 'cette', 'activité', 'qui', 'est', 'la', 'cause', 'de', 'l’', 'aliénation', 'des', 'travailleurs', 'c’', 'estàdire', 'que', 'les', 'ouvriers', 'ne', 'sont', 'plus', 'considérés', 'comme', 'des', 'Hommes', 'mais', 'uniquement', 'comme', 'une', 'force', 'de', 'travail', 'utilisée', 'par', 'la', 'société', 'pour', 'produire', 'des', 'richesses'] ['activité' 'cause' 'plus']",C2
"C’est dans sa lettre à Schuller extraite de sa Correspondance que Spinoza dénonce l’illusion du libre arbitre ['C’', 'est', 'dans', 'sa', 'lettre', 'à', 'Schuller', 'extraite', 'de', 'sa', 'Correspondance', 'que', 'Spinoza', 'dénonce', 'l’', 'illusion', 'du', 'libre', 'arbitre'] ['illusion']",C2
"C’estàdire que le travail devrait être une vocation un plaisir qui est réalisé uniquement pour lui et non pas pour le salaire comme c’est le cas dans la société capitaliste ['C’', 'estàdire', 'que', 'le', 'travail', 'devrait', 'être', 'une', 'vocation', 'un', 'plaisir', 'qui', 'est', 'réalisé', 'uniquement', 'pour', 'lui', 'et', 'non', 'pas', 'pour', 'le', 'salaire', 'comme', 'c’', 'est', 'le', 'cas', 'dans', 'la', 'société', 'capitaliste'] ['vocation' 'salaire']",C2
"Ce « protocole expérimental métaphysique » aurait donc pour objectif de prouver l’existence de la « liberté d’indifférence » proprement humaine ['Ce', '«', 'protocole', 'expérimental', 'métaphysique', '»', 'aurait', 'donc', 'pour', 'objectif', 'de', 'prouver', 'l’', 'existence', 'de', 'la', '«', 'liberté', 'd’', 'indifférence', '»', 'proprement', 'humaine'] ['existence' 'humaine']",C2
"Cependant la responsable du service nous a confirmé que les conditions daccueil et de délivrance de vos documents administratifs mit été respectées selon les normes établies par notre ministère ['Cependant', 'la', 'responsable', 'du', 'service', 'nous', 'a', 'confirmé', 'que', 'les', 'conditions', 'daccueil', 'et', 'de', 'délivrance', 'de', 'vos', 'documents', 'administratifs', 'mit', 'été', 'respectées', 'selon', 'les', 'normes', 'établies', 'par', 'notre', 'ministère'] ['service']",C2
"Cette activité apparait dans la religion grecque de l’Antiquité comme un cadeau qui est toutefois imposé aux Hommes pour qu’ils puissent survivre ['Cette', 'activité', 'apparait', 'dans', 'la', 'religion', 'grecque', 'de', 'l’', 'Antiquité', 'comme', 'un', 'cadeau', 'qui', 'est', 'toutefois', 'imposé', 'aux', 'Hommes', 'pour', 'qu’', 'ils', 'puissent', 'survivre'] ['activité' 'religion']",C2
"Cette illusion naturelle de l’homme a donc deux causes d’après Spinoza qui justifient que l’homme s’illusionne et qu’il ne fasse pas seulement erreur ['Cette', 'illusion', 'naturelle', 'de', 'l’', 'homme', 'a', 'donc', 'deux', 'causes', 'd’', 'après', 'Spinoza', 'qui', 'justifient', 'que', 'l’', 'homme', 's’', 'illusionne', 'et', 'qu’', 'il', 'ne', 'fasse', 'pas', 'seulement', 'erreur'] ['illusion' 'naturelle']",C2
"Cette option ferait partie des pistes du rapport sur lavenir des retraites qui doit être officiellement remis la semaine prochaine et sur lequel va sappuyer le gouvernement pour sa réforme prévue dici la fin de lannée ['Cette', 'option', 'ferait', 'partie', 'des', 'pistes', 'du', 'rapport', 'sur', 'lavenir', 'des', 'retraites', 'qui', 'doit', 'être', 'officiellement', 'remis', 'la', 'semaine', 'prochaine', 'et', 'sur', 'lequel', 'va', 'sappuyer', 'le', 'gouvernement', 'pour', 'sa', 'réforme', 'prévue', 'dici', 'la', 'fin', 'de', 'lannée'] ['option']",C2
"Cette série documentaire en trois volets retrace un siècle dhistoire de la Chine en détaillant son ascension vers le statut de superpuissance ['Cette', 'série', 'documentaire', 'en', 'trois', 'volets', 'retrace', 'un', 'siècle', 'dhistoire', 'de', 'la', 'Chine', 'en', 'détaillant', 'son', 'ascension', 'vers', 'le', 'statut', 'de', 'superpuissance'] ['série' 'ascension']",C2
"Cette situation d’indifférence du choix prouve donc que l’homme est doté d’un libre arbitre c’estàdire d’une capacité de choisir pouvant échapper à tout déterminisme ['Cette', 'situation', 'd’', 'indifférence', 'du', 'choix', 'prouve', 'donc', 'que', 'l’', 'homme', 'est', 'doté', 'd’', 'un', 'libre', 'arbitre', 'c’', 'estàdire', 'd’', 'une', 'capacité', 'de', 'choisir', 'pouvant', 'échapper', 'à', 'tout', 'déterminisme'] ['situation' 'échapper']",C2
"Comme disait Stendhal « la vocation c’est le bonheur d’avoir pour métier sa passion » c’estàdire que dès qu’on ne travail plus pour un moyen de subsistance mais qu’on le fait par passion librement alors le travail ne peut plus être considéré comme une contrainte ['Comme', 'disait', 'Stendhal', '«', 'la', 'vocation', 'c’', 'est', 'le', 'bonheur', 'd’', 'avoir', 'pour', 'métier', 'sa', 'passion', '»', 'c’', 'estàdire', 'que', 'dès', 'qu’', 'on', 'ne', 'travail', 'plus', 'pour', 'un', 'moyen', 'de', 'subsistance', 'mais', 'qu’', 'on', 'le', 'fait', 'par', 'passion', 'librement', 'alors', 'le', 'travail', 'ne', 'peut', 'plus', 'être', 'considéré', 'comme', 'une', 'contrainte'] ['vocation' 'passion' 'plus' 'passion' 'plus']",C2
"Comme le disait Oscar Wilde dans Le portrait de Dorian Gray « je peux résister à tout sauf à la tentation » c’est donc nécessaire pour l’Homme de contenter ses envies ['Comme', 'le', 'disait', 'Oscar', 'Wilde', 'dans', 'Le', 'portrait', 'de', 'Dorian', 'Gray', '«', 'je', 'peux', 'résister', 'à', 'tout', 'sauf', 'à', 'la', 'tentation', '»', 'c’', 'est', 'donc', 'nécessaire', 'pour', 'l’', 'Homme', 'de', 'contenter', 'ses', 'envies'] ['portrait']",C2
"Comment penser les conséquences d’une authentique libération de l’homme dans ses interactions morales sociales et politiques ['Comment', 'penser', 'les', 'conséquences', 'd’', 'une', 'authentique', 'libération', 'de', 'l’', 'homme', 'dans', 'ses', 'interactions', 'morales', 'sociales', 'et', 'politiques'] []",C2
"D’après Marx en droit le travail devrait être l’expression de l’existence de chaque être humain ['D’', 'après', 'Marx', 'en', 'droit', 'le', 'travail', 'devrait', 'être', 'l’', 'expression', 'de', 'l’', 'existence', 'de', 'chaque', 'être', 'humain'] ['expression' 'existence' 'humain']",C2
"D’après Marx les Hommes qui font du travail une contrainte sont ceux qui produisent les objets du désir des Hommes ['D’', 'après', 'Marx', 'les', 'Hommes', 'qui', 'font', 'du', 'travail', 'une', 'contrainte', 'sont', 'ceux', 'qui', 'produisent', 'les', 'objets', 'du', 'désir', 'des', 'Hommes'] []",C2
"D’autre part il est possible de considérer que le travail n’est pas uniquement une contrainte dans la mesure où il pourrait s’agir d’une obligation c’estàdire une activité que l’Homme s’imposerait librement à luimême ['D’', 'autre', 'part', 'il', 'est', 'possible', 'de', 'considérer', 'que', 'le', 'travail', 'n’', 'est', 'pas', 'uniquement', 'une', 'contrainte', 'dans', 'la', 'mesure', 'où', 'il', 'pourrait', 's’', 'agir', 'd’', 'une', 'obligation', 'c’', 'estàdire', 'une', 'activité', 'que', 'l’', 'Homme', 's’', 'imposerait', 'librement', 'à', 'luimême'] ['part' 'possible' 'obligation' 'activité']",C2
"Dans cet extrait Dieu lie la souffrance au travail de manière puissante car il s’agit en quelque sorte d’une malédiction prononcée par cet être divin ['Dans', 'cet', 'extrait', 'Dieu', 'lie', 'la', 'souffrance', 'au', 'travail', 'de', 'manière', 'puissante', 'car', 'il', 's’', 'agit', 'en', 'quelque', 'sorte', 'd’', 'une', 'malédiction', 'prononcée', 'par', 'cet', 'être', 'divin'] ['manière']",C2
"Dans le langage courant la liberté renvoie au pouvoir que possède tout homme de n’obéir qu’à luimême qu’à sa propre volonté et d’agir uniquement en fonction de ses désirs indépendamment de toute contrainte ou de toute pression extérieure ['Dans', 'le', 'langage', 'courant', 'la', 'liberté', 'renvoie', 'au', 'pouvoir', 'que', 'possède', 'tout', 'homme', 'de', 'n’', 'obéir', 'qu’', 'à', 'luimême', 'qu’', 'à', 'sa', 'propre', 'volonté', 'et', 'd’', 'agir', 'uniquement', 'en', 'fonction', 'de', 'ses', 'désirs', 'indépendamment', 'de', 'toute', 'contrainte', 'ou', 'de', 'toute', 'pression', 'extérieure'] []",C2
"Dans un premier temps nous nous demanderons si le travail n’est qu’une activité imposée par l’extérieur contre la volonté de l’Homme puis dans un deuxième temps nous nous interrogerons sur le fait que le travail est une activité que l’être humain s’impose librement à luimême ['Dans', 'un', 'premier', 'temps', 'nous', 'nous', 'demanderons', 'si', 'le', 'travail', 'n’', 'est', 'qu’', 'une', 'activité', 'imposée', 'par', 'l’', 'extérieur', 'contre', 'la', 'volonté', 'de', 'l’', 'Homme', 'puis', 'dans', 'un', 'deuxième', 'temps', 'nous', 'nous', 'interrogerons', 'sur', 'le', 'fait', 'que', 'le', 'travail', 'est', 'une', 'activité', 'que', 'l’', 'être', 'humain', 's’', 'impose', 'librement', 'à', 'luimême'] ['activité' 'activité' 'humain']",C2
"Dès lors l’un des apports essentiels de la critique spinoziste du libre arbitre est de montrer que la croyance en l’existence du libre arbitre est la source d’aliénation de l’homme ['Dès', 'lors', 'l’', 'un', 'des', 'apports', 'essentiels', 'de', 'la', 'critique', 'spinoziste', 'du', 'libre', 'arbitre', 'est', 'de', 'montrer', 'que', 'la', 'croyance', 'en', 'l’', 'existence', 'du', 'libre', 'arbitre', 'est', 'la', 'source', 'd’', 'aliénation', 'de', 'l’', 'homme'] ['existence' 'source']",C2
"Dès sa création le travail possède cette dimension pénible et négative liée au seul fait qu’il s’agit d’une action dictée par l’extérieur et qui pèse sur l’être humain Que ce soit dans les religions monothéistes ou polythéistes le travail possède dans les récits la caractéristique de n’être pas naturel chez l’Homme et donc d’être imposé par un élément externe ['Dès', 'sa', 'création', 'le', 'travail', 'possède', 'cette', 'dimension', 'pénible', 'et', 'négative', 'liée', 'au', 'seul', 'fait', 'qu’', 'il', 's’', 'agit', 'd’', 'une', 'action', 'dictée', 'par', 'l’', 'extérieur', 'et', 'qui', 'pèse', 'sur', 'l’', 'être', 'humain', 'Que', 'ce', 'soit', 'dans', 'les', 'religions', 'monothéistes', 'ou', 'polythéistes', 'le', 'travail', 'possède', 'dans', 'les', 'récits', 'la', 'caractéristique', 'de', 'n’', 'être', 'pas', 'naturel', 'chez', 'l’', 'Homme', 'et', 'donc', 'd’', 'être', 'imposé', 'par', 'un', 'élément', 'externe'] ['dimension' 'action' 'humain' 'naturel']",C2
"Deux NewYorkaises trouvent que même si ça vaut le coup il y a encore du chemin faire pour recevoir de façon efficace les visiteurs ['Deux', 'NewYorkaises', 'trouvent', 'que', 'même', 'si', 'ça', 'vaut', 'le', 'coup', 'il', 'y', 'a', 'encore', 'du', 'chemin', 'faire', 'pour', 'recevoir', 'de', 'façon', 'efficace', 'les', 'visiteurs'] []",C2
"Deuxièmement Spinoza précise bien que les hommes « se vantent » d’être libre car le désir d’être libre même illusoire est beaucoup plus valorisant pour l’orgueil humain que l’idée d’être totalement déterminé ['Deuxièmement', 'Spinoza', 'précise', 'bien', 'que', 'les', 'hommes', '«', 'se', 'vantent', '»', 'd’', 'être', 'libre', 'car', 'le', 'désir', 'd’', 'être', 'libre', 'même', 'illusoire', 'est', 'beaucoup', 'plus', 'valorisant', 'pour', 'l’', 'orgueil', 'humain', 'que', 'l’', 'idée', 'd’', 'être', 'totalement', 'déterminé'] ['plus' 'humain' 'totalement']",C2
"Dommage ces fils et ces poteaux qui balafrent le décor ['Dommage', 'ces', 'fils', 'et', 'ces', 'poteaux', 'qui', 'balafrent', 'le', 'décor'] []",C2
"Eh bien non Je ne veux plus entendre parler de lui ['Eh', 'bien', 'non', 'Je', 'ne', 'veux', 'plus', 'entendre', 'parler', 'de', 'lui'] ['plus']",C2
"Elle tournait tant autour du pot et plus encore que le marquis perdit patience ['Elle', 'tournait', 'tant', 'autour', 'du', 'pot', 'et', 'plus', 'encore', 'que', 'le', 'marquis', 'perdit', 'patience'] ['plus' 'patience']",C2
"En bas les touristes de toutes les nationalités simpatientent au milieu des revendeurs à la sauvette ['En', 'bas', 'les', 'touristes', 'de', 'toutes', 'les', 'nationalités', 'simpatientent', 'au', 'milieu', 'des', 'revendeurs', 'à', 'la', 'sauvette'] []",C2
"En conséquence si la liberté est illusoire ou inaccessible il semble que c’en soit fini de la responsabilité morale et juridique de tout individu et par là même de la justice ['En', 'conséquence', 'si', 'la', 'liberté', 'est', 'illusoire', 'ou', 'inaccessible', 'il', 'semble', 'que', 'c’', 'en', 'soit', 'fini', 'de', 'la', 'responsabilité', 'morale', 'et', 'juridique', 'de', 'tout', 'individu', 'et', 'par', 'là', 'même', 'de', 'la', 'justice'] ['inaccessible' 'morale']",C2
"En effet à partir du moment où le travail devient une fin en soi on ne peut plus le considérer comme une contrainte car cette activité est pratiquée par l’Homme librement pour ellemême et non pour une fin extérieure ['En', 'effet', 'à', 'partir', 'du', 'moment', 'où', 'le', 'travail', 'devient', 'une', 'fin', 'en', 'soi', 'on', 'ne', 'peut', 'plus', 'le', 'considérer', 'comme', 'une', 'contrainte', 'car', 'cette', 'activité', 'est', 'pratiquée', 'par', 'l’', 'Homme', 'librement', 'pour', 'ellemême', 'et', 'non', 'pour', 'une', 'fin', 'extérieure'] ['moment' 'plus' 'activité']",C2
"En effet il s’agit aussi d’une obligation une fin en soi qui lui permet en quelque sorte de s’émanciper la nature qui est en lui ainsi que de sa condition humaine ['En', 'effet', 'il', 's’', 'agit', 'aussi', 'd’', 'une', 'obligation', 'une', 'fin', 'en', 'soi', 'qui', 'lui', 'permet', 'en', 'quelque', 'sorte', 'de', 's’', 'émanciper', 'la', 'nature', 'qui', 'est', 'en', 'lui', 'ainsi', 'que', 'de', 'sa', 'condition', 'humaine'] ['obligation' 'nature' 'condition' 'humaine']",C2
"En effet la technique désignant toutes les fabrications de l’Homme elle englobe aussi le travail puisque l’être humain en est le « fabriquant » ['En', 'effet', 'la', 'technique', 'désignant', 'toutes', 'les', 'fabrications', 'de', 'l’', 'Homme', 'elle', 'englobe', 'aussi', 'le', 'travail', 'puisque', 'l’', 'être', 'humain', 'en', 'est', 'le', '«', 'fabriquant', '»'] ['technique' 'humain']",C2
"En effet le risque pour un homme comme Calliclès décidant de mener une vie intempérante et désordonnée est de devenir l’esclave de ses propres passions et désirs ['En', 'effet', 'le', 'risque', 'pour', 'un', 'homme', 'comme', 'Calliclès', 'décidant', 'de', 'mener', 'une', 'vie', 'intempérante', 'et', 'désordonnée', 'est', 'de', 'devenir', 'l’', 'esclave', 'de', 'ses', 'propres', 'passions', 'et', 'désirs'] []",C2
"En effet le travail étant un des facteurs principaux qui permet à l’Homme d’améliorer son existence la perfectibilité le développe ['En', 'effet', 'le', 'travail', 'étant', 'un', 'des', 'facteurs', 'principaux', 'qui', 'permet', 'à', 'l’', 'Homme', 'd’', 'améliorer', 'son', 'existence', 'la', 'perfectibilité', 'le', 'développe'] ['existence']",C2
"En effet le travail pourrait être qualifié uniquement de contrainte si il est imposé à l’humanité par d’autres Hommes ['En', 'effet', 'le', 'travail', 'pourrait', 'être', 'qualifié', 'uniquement', 'de', 'contrainte', 'si', 'il', 'est', 'imposé', 'à', 'l’', 'humanité', 'par', 'd’', 'autres', 'Hommes'] []",C2
"En effet que se passetil lorsqu’un individu se retrouve face à deux possibilités aussi équivalentes l’une que l’autre lorsque rien ne puisse permettre de déterminer son choix ['En', 'effet', 'que', 'se', 'passetil', 'lorsqu’', 'un', 'individu', 'se', 'retrouve', 'face', 'à', 'deux', 'possibilités', 'aussi', 'équivalentes', 'l’', 'une', 'que', 'l’', 'autre', 'lorsque', 'rien', 'ne', 'puisse', 'permettre', 'de', 'déterminer', 'son', 'choix'] ['déterminer']",C2
"En effet selon Spinoza non seulement l’homme est déterminé mais cette illusion naturelle du libre arbitre nous déterminent à ne pas savoir que nous sommes déterminés et ainsi à l’être d’autant plus sûrement ['En', 'effet', 'selon', 'Spinoza', 'non', 'seulement', 'l’', 'homme', 'est', 'déterminé', 'mais', 'cette', 'illusion', 'naturelle', 'du', 'libre', 'arbitre', 'nous', 'déterminent', 'à', 'ne', 'pas', 'savoir', 'que', 'nous', 'sommes', 'déterminés', 'et', 'ainsi', 'à', 'l’', 'être', 'd’', 'autant', 'plus', 'sûrement'] ['illusion' 'naturelle' 'plus']",C2
"En effet si le travail est une vocation pour l’Homme qui le réalise alors cette activité est considérée comme une fin en soi et devient donc une obligation pour l’Homme et non plus une contrainte ['En', 'effet', 'si', 'le', 'travail', 'est', 'une', 'vocation', 'pour', 'l’', 'Homme', 'qui', 'le', 'réalise', 'alors', 'cette', 'activité', 'est', 'considérée', 'comme', 'une', 'fin', 'en', 'soi', 'et', 'devient', 'donc', 'une', 'obligation', 'pour', 'l’', 'Homme', 'et', 'non', 'plus', 'une', 'contrainte'] ['vocation' 'activité' 'obligation' 'plus']",C2
"En haut des tours il nest pas conseillé de sattarder trop longtemps devant le panorama parisien ['En', 'haut', 'des', 'tours', 'il', 'nest', 'pas', 'conseillé', 'de', 'sattarder', 'trop', 'longtemps', 'devant', 'le', 'panorama', 'parisien'] ['panorama']",C2
"En outre c’est une action liée à la souffrance et qui possède une dimension fortement négative
 ['En', 'outre', 'c’', 'est', 'une', 'action', 'liée', 'à', 'la', 'souffrance', 'et', 'qui', 'possède', 'une', 'dimension', 'fortement', 'négative', '\n'] ['action' 'dimension']",C2
"En revanche s’il n’y avait pas de liberté la loi morale ne saurait nullement être rencontrée en nous » ['En', 'revanche', 's’', 'il', 'n’', 'y', 'avait', 'pas', 'de', 'liberté', 'la', 'loi', 'morale', 'ne', 'saurait', 'nullement', 'être', 'rencontrée', 'en', 'nous', '»'] ['morale']",C2
"Enfin le travail pourrait être déterminé comme une obligation si c’est une fin en soi ['Enfin', 'le', 'travail', 'pourrait', 'être', 'déterminé', 'comme', 'une', 'obligation', 'si', 'c’', 'est', 'une', 'fin', 'en', 'soi'] ['obligation']",C2
"Estil dès lors possible de reconstruire une approche de la liberté qui soit accessible à l’homme ['Estil', 'dès', 'lors', 'possible', 'de', 'reconstruire', 'une', 'approche', 'de', 'la', 'liberté', 'qui', 'soit', 'accessible', 'à', 'l’', 'homme'] ['possible' 'accessible']",C2
"Estil donc possible de faire une expérience de notre liberté qui puisse justifier ce sentiment ['Estil', 'donc', 'possible', 'de', 'faire', 'une', 'expérience', 'de', 'notre', 'liberté', 'qui', 'puisse', 'justifier', 'ce', 'sentiment'] ['possible' 'expérience' 'justifier' 'sentiment']",C2
"Et Kant ajoute pour préciser  « … si la loi morale n’était pas d’abord clairement conçue dans notre raison nous ne nous croirions jamais autorisés à admettre une chose telle que la liberté … ['Et', 'Kant', 'ajoute', 'pour', 'préciser', ' ', '«', '…', 'si', 'la', 'loi', 'morale', 'n’', 'était', 'pas', 'd’', 'abord', 'clairement', 'conçue', 'dans', 'notre', 'raison', 'nous', 'ne', 'nous', 'croirions', 'jamais', 'autorisés', 'à', 'admettre', 'une', 'chose', 'telle', 'que', 'la', 'liberté', '…'] ['morale' 'admettre']",C2
"Être libre c’est apprendre à se libérer des passions ['Être', 'libre', 'c’', 'est', 'apprendre', 'à', 'se', 'libérer', 'des', 'passions'] []",C2
"Être libre c’est être responsable de ses actes ['Être', 'libre', 'c’', 'est', 'être', 'responsable', 'de', 'ses', 'actes'] []",C2
"Ici le travail est un châtiment divin imposé par Dieu aux Hommes pour les punir de leur désobéissance ['Ici', 'le', 'travail', 'est', 'un', 'châtiment', 'divin', 'imposé', 'par', 'Dieu', 'aux', 'Hommes', 'pour', 'les', 'punir', 'de', 'leur', 'désobéissance'] []",C2
"Il est primordial que le gouvernement poursuive ses efforts pour conforter la reprise économique dans ce pays ['Il', 'est', 'primordial', 'que', 'le', 'gouvernement', 'poursuive', 'ses', 'efforts', 'pour', 'conforter', 'la', 'reprise', 'économique', 'dans', 'ce', 'pays'] ['primordial']",C2
"Il existe effectivement des êtres humains qui possèdent une quantité de pouvoir importante et qui contraignent l’humanité à travailler en créant un cercle vicieux qui fait du travail une nécessité pour accéder à ses propres désirs ['Il', 'existe', 'effectivement', 'des', 'êtres', 'humains', 'qui', 'possèdent', 'une', 'quantité', 'de', 'pouvoir', 'importante', 'et', 'qui', 'contraignent', 'l’', 'humanité', 'à', 'travailler', 'en', 'créant', 'un', 'cercle', 'vicieux', 'qui', 'fait', 'du', 'travail', 'une', 'nécessité', 'pour', 'accéder', 'à', 'ses', 'propres', 'désirs'] ['importante' 'cercle' 'nécessité']",C2
"Il nous faut donc tirer les enseignements de la critique spinoziste du libre arbitre et reconnaîtreque l’idée d’une liberté spontanée ou d’un sentiment immédiat de liberté n’est plus tenable ['Il', 'nous', 'faut', 'donc', 'tirer', 'les', 'enseignements', 'de', 'la', 'critique', 'spinoziste', 'du', 'libre', 'arbitre', 'et', 'reconnaîtreque', 'l’', 'idée', 'd’', 'une', 'liberté', 'spontanée', 'ou', 'd’', 'un', 'sentiment', 'immédiat', 'de', 'liberté', 'n’', 'est', 'plus', 'tenable'] ['sentiment' 'plus' 'tenable']",C2
"Il offre des points de vue qui donnent envie de se précipiter sur des pinceaux et de mettre de la couleur partout ['Il', 'offre', 'des', 'points', 'de', 'vue', 'qui', 'donnent', 'envie', 'de', 'se', 'précipiter', 'sur', 'des', 'pinceaux', 'et', 'de', 'mettre', 'de', 'la', 'couleur', 'partout'] ['couleur']",C2
"Je ne compte pas le nombre de miracles quil nous aura fallu pour être ici devant lui ['Je', 'ne', 'compte', 'pas', 'le', 'nombre', 'de', 'miracles', 'quil', 'nous', 'aura', 'fallu', 'pour', 'être', 'ici', 'devant', 'lui'] ['aura']",C2
"Je ne vois nul signe dépidémie répondit le marquis ['Je', 'ne', 'vois', 'nul', 'signe', 'dépidémie', 'répondit', 'le', 'marquis'] []",C2
"Je peux vous assurer que nos services sous le territoire national sous tous placés sous la responsabilité de notre ministère qui sassure de la qualité des services que nous délivrons ['Je', 'peux', 'vous', 'assurer', 'que', 'nos', 'services', 'sous', 'le', 'territoire', 'national', 'sous', 'tous', 'placés', 'sous', 'la', 'responsabilité', 'de', 'notre', 'ministère', 'qui', 'sassure', 'de', 'la', 'qualité', 'des', 'services', 'que', 'nous', 'délivrons'] ['national']",C2
"Je suis un homme qui voudrait vivre une vie héroïque et rendre le monde plus supportable à ses propres yeux ['Je', 'suis', 'un', 'homme', 'qui', 'voudrait', 'vivre', 'une', 'vie', 'héroïque', 'et', 'rendre', 'le', 'monde', 'plus', 'supportable', 'à', 'ses', 'propres', 'yeux'] ['plus']",C2
"Je vous saurais gré de bien vouloir me donner votre réponse dans les plus brefs délais ['Je', 'vous', 'saurais', 'gré', 'de', 'bien', 'vouloir', 'me', 'donner', 'votre', 'réponse', 'dans', 'les', 'plus', 'brefs', 'délais'] ['plus']",C2
"Jean Buridan philosophe français du quatorzième siècle aurait selon la légende conçu une expérience imaginaire afin de prouver l’existence du libre arbitre  la situation serait celle d’un animal en l’occurrence un âne ayant également faim et soif et qui placé à égale distance d’une botte de foin et d’un seau d’eau hésite se montre incapable de choisir et finalement se laisse mourir ['Jean', 'Buridan', 'philosophe', 'français', 'du', 'quatorzième', 'siècle', 'aurait', 'selon', 'la', 'légende', 'conçu', 'une', 'expérience', 'imaginaire', 'afin', 'de', 'prouver', 'l’', 'existence', 'du', 'libre', 'arbitre', ' ', 'la', 'situation', 'serait', 'celle', 'd’', 'un', 'animal', 'en', 'l’', 'occurrence', 'un', 'âne', 'ayant', 'également', 'faim', 'et', 'soif', 'et', 'qui', 'placé', 'à', 'égale', 'distance', 'd’', 'une', 'botte', 'de', 'foin', 'et', 'd’', 'un', 'seau', 'd’', 'eau', 'hésite', 'se', 'montre', 'incapable', 'de', 'choisir', 'et', 'finalement', 'se', 'laisse', 'mourir'] ['expérience' 'imaginaire' 'existence' 'situation' 'animal' 'occurrence'
 'distance' 'incapable' 'finalement']",C2
"l défend ainsi une position philosophique déterministe suivant laquelle tous les événements sont absolument nécessaires et le sentiment que nous avons d’être libres ne serait qu’une illusion naturelle ['l', 'défend', 'ainsi', 'une', 'position', 'philosophique', 'déterministe', 'suivant', 'laquelle', 'tous', 'les', 'événements', 'sont', 'absolument', 'nécessaires', 'et', 'le', 'sentiment', 'que', 'nous', 'avons', 'd’', 'être', 'libres', 'ne', 'serait', 'qu’', 'une', 'illusion', 'naturelle'] ['position' 'absolument' 'sentiment' 'illusion' 'naturelle']",C2
"LAuberge du Presbytère nous attendait chambre des vicaires ['LAuberge', 'du', 'Presbytère', 'nous', 'attendait', 'chambre', 'des', 'vicaires'] []",C2
"L’ « acte gratuit » est donc une notion philosophiquement problématique  la volonté de prouver sa liberté par un acte supposé sans mobile constitue par ellemême un mobile ['L', '’', '«', 'acte', 'gratuit', '»', 'est', 'donc', 'une', 'notion', 'philosophiquement', 'problématique', ' ', 'la', 'volonté', 'de', 'prouver', 'sa', 'liberté', 'par', 'un', 'acte', 'supposé', 'sans', 'mobile', 'constitue', 'par', 'ellemême', 'un', 'mobile'] ['notion' 'mobile' 'mobile']",C2
"L’enjeu de l’entrée dans la liberté authentique est donc celui du rapport à soimême et à autrui ['L’', 'enjeu', 'de', 'l’', 'entrée', 'dans', 'la', 'liberté', 'authentique', 'est', 'donc', 'celui', 'du', 'rapport', 'à', 'soimême', 'et', 'à', 'autrui'] []",C2
"L’étymologie latine du mot travail « tripalium » signifie « instrument de torture » 
 ['L’', 'étymologie', 'latine', 'du', 'mot', 'travail', '«', 'tripalium', '»', 'signifie', '«', 'instrument', 'de', 'torture', '»', '\n'] ['instrument' 'torture']",C2
"L’Homme étant un être qui recherche sans cesse la satisfaction il ne pourra s’empêcher de céder à ses désirs ['L’', 'Homme', 'étant', 'un', 'être', 'qui', 'recherche', 'sans', 'cesse', 'la', 'satisfaction', 'il', 'ne', 'pourra', 's’', 'empêcher', 'de', 'céder', 'à', 'ses', 'désirs'] ['satisfaction']",C2
"La liberté comme condition de l’acte éthique ['La', 'liberté', 'comme', 'condition', 'de', 'l’', 'acte', 'éthique'] ['condition']",C2
"La liberté correspondrait donc à un sentiment intérieur à une expérience immédiate en chaque homme ['La', 'liberté', 'correspondrait', 'donc', 'à', 'un', 'sentiment', 'intérieur', 'à', 'une', 'expérience', 'immédiate', 'en', 'chaque', 'homme'] ['sentiment' 'expérience']",C2
"La liberté entre alors dans le champ de la réflexion morale sociale et politique ['La', 'liberté', 'entre', 'alors', 'dans', 'le', 'champ', 'de', 'la', 'réflexion', 'morale', 'sociale', 'et', 'politique'] ['morale']",C2
"La liberté estelle une illusion ['La', 'liberté', 'estelle', 'une', 'illusion'] ['illusion']",C2
"La liberté humaine estelle donc possible ['La', 'liberté', 'humaine', 'estelle', 'donc', 'possible'] ['humaine' 'possible']",C2
